gene_symbol,N1,N2,OPC1,OPC2,GC1,GC2,MOG1,MOG2,A1,A2,MGL1,MGL2,Endo1,Endo2
Snora17,0.1,0.1,0.877831,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora20,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora21,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.87618,3.240627
Snora23,1.103102,0.1,0.458235,0.1,0.483686,0.1,0.1,0.1,0.510526,0.92655,0.1,0.1,0.812399,0.1
Snora26,0.1,0.1,0.1,0.1,1.301188,0.1,0.1,0.1,1.270573,0.1,0.1,0.1,0.1,0.1
Snora28,1.549499,0.1,3.027781,1.029351,4.199777,0.1,0.1,2.161047,16.6632,12.761203,3.151318,0.1,0.820259,3.493569
Snora2b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.59277,0.1,0.1,0.1,0.1,0.1
Snora3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.863226,0.1,0.1
Snora30,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora31,0.1,0.1,6.663124,0.1,0.1,1.862373,0.1,0.1,0.1,0.1,0.1,4.354819,0.1,0.1
Snora33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora34,0.1,0.1,1.516539,9.378898,0.1,0.1,0.1,0.1,0.1,1.523616,0.1,0.1,2.598363,0.1
Snora35,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora36b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora41,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora43,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.663095,0.1,0.1,0.1
Snora44,0.1,0.1,1.265411,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.335975,0.1,0.1,0.1
Snora47,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora52,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora5c,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora61,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora62,0.584985,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.682257,0.1,0.1
Snora64,5.028103,0.1,7.171356,3.112056,1.463085,3.393624,3.125931,3.181327,7.866901,2.835104,8.766636,8.587998,9.379126,8.866874
Snora65,0.1,0.1,1.295519,0.1,0.1,0.1,0.1,0.1,2.713241,0.1,2.811745,0.1,0.1,0.1
Snora68,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora69,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora70,1.62039,0.1,3.864196,3.077078,0.1,1.089138,0.1,0.1,0.1,0.934441,4.299914,0.1,2.586253,1.874741
Snora74a,1.185029,0.1,0.1,0.1,0.1,0.1,0.1,0.931184,0.310522,0.1,0.1,0.1,0.1,0.1
Snora75,1.274809,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snora78,1.925588,0.1,0.1,0.596169,1.156012,0.1,0.1,1.882697,1.194657,0.56082,7.198722,0.1,1.010109,1.666446
Snora7a,0.754925,0.866471,0.1,0.1,0.1,1.079023,0.1,0.1,0.1,0.1,0.1,0.1,0.838492,0.1
Snora81,10.773643,1.259776,4.615108,0.1,3.204175,0.1,0.1,0.552401,5.05817,4.645073,1.188766,2.08923,1.250671,1.315061
Snord100,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord104,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord110,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord116,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord116l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord116l2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord123,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord15a,1.237777,0.483967,0.1,1.113304,0.582339,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord15b,2.533165,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.014044,0.1,0.1,0.855996,0.1
Snord16a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord17,3.670759,0.256038,0.1,0.1,0.239559,0.823006,0.1,0.1,1.002249,0.99829,0.1,0.1,0.1,0.1
Snord19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord1a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord1b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord1c,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord22,4.920767,2.583944,1.59396,7.814844,0.1,0.1,0.1,0.1,4.960962,4.598684,1.957845,0.1,0.1,2.480788
Snord23,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord32a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord34,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord35a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord35b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord38a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord42a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord42b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord43,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord45b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord45c,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord47,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord49a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord49b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord4a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord52,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord53,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord55,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord57,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord58b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord61,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord64,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord65,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord66,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord67,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord68,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord69,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord70,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord71,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord72,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord73a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord82,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord83b,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord85,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord87,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord88a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord88c,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord89,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord90,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord91a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord92,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord95,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord96a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snord99,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snph,10.862396,13.585518,4.922664,10.88162,1.181167,2.239454,2.600219,9.036074,6.282745,4.720284,7.706826,10.678743,0.128956,0.1
Snrk,11.856251,16.294027,5.431907,5.70943,1.800168,2.066591,0.393787,1.156322,23.434255,22.578631,3.891096,3.657223,47.29728,44.871391
Snrnp200,5.846745,16.822663,18.498861,18.956361,11.809347,13.66692,6.147773,6.510107,10.726235,11.728266,11.545644,11.034385,14.250043,12.425406
Snrnp25,6.85088,7.85878,7.290876,11.977375,8.987952,11.678765,10.686045,9.753397,4.5235,3.929265,5.757492,5.542107,6.775391,8.836923
Snrnp27,16.993848,15.374649,19.299203,23.770849,22.392315,20.604455,18.7815,17.469816,12.185147,13.770467,12.423235,12.629707,20.493055,24.119145
Snrnp35,3.194656,3.118598,3.745277,3.597141,3.377412,2.735876,5.330373,3.373544,2.572989,2.307873,10.139835,8.024243,1.828674,2.926535
Snrnp40,12.201107,10.721608,11.024298,20.522361,11.996333,19.392524,8.841366,9.333623,10.517555,11.574232,9.793179,12.302808,15.342693,19.49392
Snrnp48,8.522847,10.689957,10.504137,5.621789,7.443592,4.454098,1.648648,2.252542,11.917689,12.358053,3.410593,2.596742,7.230731,9.194974
Snrnp70,120.26472,132.41599,103.568949,73.403768,79.678381,63.467463,22.460798,26.62894,157.965601,176.945669,77.377663,72.755481,44.92854,44.3134
Snrpa,19.4595,15.414574,21.700876,24.149193,16.448533,16.282078,10.758643,10.707833,12.268735,12.850472,15.753094,25.113577,13.741849,13.65559
Snrpa1,11.915064,15.878646,17.635079,21.100008,13.023733,16.544517,5.356633,5.786935,11.741609,11.60947,11.656311,6.56731,15.124105,16.31917
Snrpb,56.726596,55.692716,60.331361,95.119077,52.08277,83.056508,35.619934,37.92187,33.688477,39.328649,107.521459,133.277522,135.603526,141.861922
Snrpb2,16.858468,15.240132,13.311748,10.464231,13.744068,9.206005,5.88251,7.948494,9.828397,10.796665,6.930918,5.720945,33.518496,35.911741
Snrpc,6.980601,6.018371,6.037089,9.18533,6.26137,6.677812,5.186544,6.440435,4.502009,4.615388,9.287201,7.167837,10.42805,14.396842
Snrpd1,13.859322,13.388648,17.213989,19.301849,13.589703,15.140736,4.070169,5.415095,10.575648,11.802462,7.261994,5.073149,14.860665,19.235842
Snrpd2,29.296908,25.282132,33.992566,55.753867,27.274066,44.917221,30.485228,32.283838,12.158411,14.602234,21.379103,30.063151,43.057584,55.492786
Snrpd3,49.608463,47.624748,53.124332,51.077459,70.336125,62.011063,36.56162,44.127985,24.276172,27.689189,26.356764,17.582579,53.945604,63.383918
Snrpe,12.997687,11.244522,8.173651,10.087714,6.91379,6.31193,4.173365,4.419197,4.989149,5.535961,5.913692,8.878195,28.46682,40.547396
Snrpf,3.202568,3.144886,5.704112,8.559814,4.057401,5.628249,1.774934,2.439652,3.391829,2.910283,6.913783,5.300466,7.519564,9.72938
Snrpg,4.062834,4.714259,3.027578,6.11215,3.736263,4.450019,2.117413,3.209487,2.261885,2.909837,3.58621,2.250263,10.836852,15.549482
Snrpn,117.924969,108.104593,25.913013,45.691774,43.4241,50.69395,57.802639,65.152423,9.540531,9.764957,10.238055,12.407283,8.96551,9.310595
Snta1,4.616642,5.836629,5.305919,2.889206,2.255603,2.609101,5.374186,5.788568,25.238162,21.458641,72.520126,112.627172,0.723575,0.698547
Sntb1,4.237137,6.088815,0.170953,0.1,0.1,0.1,0.1,0.1,2.657489,3.260503,0.1,0.1,0.257946,0.271552
Sntb2,0.75745,0.698009,1.326504,1.386724,0.187453,0.144325,0.1,0.1,0.632842,0.515752,1.279599,1.002368,8.788422,8.113345
Sntg1,2.557097,2.850532,10.806996,8.245128,2.644941,2.343385,0.1,0.160209,0.1,0.1,0.117454,0.1,0.1,0.1
Sntg2,0.618354,0.908719,0.1,0.187585,0.1,0.1,0.1,0.1,0.22069,0.537237,0.10122,0.1,0.1,0.1
Sntn,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snupn,3.418731,4.08452,4.859823,4.451669,6.049827,5.383456,3.089056,4.892054,4.776329,3.659785,1.362621,0.988798,1.459164,1.880225
Snw1,5.640883,10.472707,13.121175,18.671542,10.742493,12.515929,9.000501,8.49262,9.755157,11.26152,13.130552,11.153297,12.772335,13.98047
Snx1,8.391369,12.884728,54.974934,84.192696,37.93651,43.212716,20.796422,17.071067,13.059485,14.188037,18.012891,20.469515,32.55119,32.428994
Snx10,20.350116,29.119739,12.742923,13.092996,3.602497,3.865121,0.687788,2.347966,7.164189,8.333799,11.428299,7.351371,4.623035,4.193393
Snx11,7.936621,7.380501,7.027319,9.77397,8.501298,10.768835,8.656848,9.486663,9.293113,8.79016,6.839166,6.669905,7.404934,7.524153
Snx12,23.119471,19.56186,19.356802,19.80861,21.539303,23.020402,14.55259,14.682183,11.71234,12.640957,28.171426,21.020279,17.637036,18.088027
Snx13,5.739643,8.378711,17.104259,8.344762,15.984361,6.584487,3.832778,4.680836,12.491329,11.756649,4.712157,2.393159,15.375419,15.142029
Snx14,5.447685,8.741177,24.540332,20.192324,17.360183,12.788312,6.653888,8.309862,27.067061,20.803747,3.733137,3.082456,6.30259,6.928532
Snx15,10.086398,7.979271,6.50247,8.428587,36.225882,34.047713,47.833692,41.732885,4.982077,4.660717,7.745575,9.71422,12.237124,12.793949
Snx16,10.849391,11.980445,3.04169,2.901551,3.73029,1.716293,0.754337,1.087787,2.648149,3.171667,0.683673,0.518338,1.649461,1.845723
Snx17,19.654998,21.236328,35.831556,56.693816,36.183866,59.541643,43.1872,43.754559,17.733997,18.475341,134.734568,180.615353,47.230283,54.034656
Snx18,6.156751,5.52681,11.602489,11.324852,15.067157,18.964905,5.257109,6.80419,10.372537,11.052387,33.703585,28.826933,18.561669,16.230865
Snx19,3.535287,5.244739,10.019886,10.505272,10.247326,10.327616,5.543685,7.113903,10.939421,9.370661,4.765481,5.201098,6.495917,6.617806
Snx2,8.359085,14.543601,18.7261,16.577306,10.465047,8.174193,4.022828,5.329161,12.075747,10.626179,25.971317,12.270152,23.630648,25.663987
Snx20,0.1,0.1,1.626148,1.147602,0.1,0.214983,0.175528,0.1,0.1,0.1,38.262232,51.768663,0.247826,0.455596
Snx21,16.175852,15.087316,4.683645,8.246066,2.483029,3.363554,3.29339,3.241834,7.562108,6.267969,2.759244,3.361715,4.568109,4.853958
Snx22,2.417346,2.816156,38.028252,52.070875,18.052471,28.113512,1.310422,2.516381,2.299625,1.835571,0.712589,1.240969,0.1,0.1
Snx24,4.549782,4.601588,8.567863,7.579501,8.179145,4.875341,4.752144,4.987669,6.064677,4.842229,13.115232,6.691373,2.618913,3.754007
Snx25,6.179603,7.496577,22.510254,19.793451,9.953334,8.904067,0.707357,1.556647,7.52928,7.116517,3.366377,2.468194,8.632903,7.628651
Snx27,20.192209,20.831521,21.123784,23.59524,15.507602,16.40322,8.883633,11.587998,14.335748,15.651427,5.623317,4.392568,5.43013,5.427411
Snx29,4.07009,4.410626,6.151414,6.514301,5.700476,6.903422,3.901994,3.795939,1.522134,1.902214,14.950591,16.188331,1.995324,1.968926
Snx3,56.719111,56.392005,122.144505,145.128463,77.222271,96.202008,65.162869,65.620012,57.70176,58.508307,87.126183,78.031629,175.200522,183.841112
Snx30,4.130685,5.454498,5.170405,3.597678,24.78613,20.797917,9.723772,12.485441,1.84172,2.346945,10.917938,6.93898,0.127065,0.116831
Snx31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Snx32,20.865678,22.21235,17.277848,19.010496,16.904059,18.421799,17.575296,18.574832,17.396032,14.527538,2.486296,3.497683,1.037613,1.050383
Snx33,0.258059,0.394132,2.913014,3.093672,6.837081,5.211993,9.460011,10.905648,6.530858,5.802775,1.409326,1.272161,0.414579,0.442498
Snx4,9.725024,21.317949,17.823315,20.215492,18.835247,19.180045,7.229638,10.455164,12.83006,14.715293,11.462915,7.136344,21.751829,23.324441
Snx5,12.842591,17.49334,64.864208,47.840941,65.479859,56.613417,30.455863,36.10348,30.870517,31.282838,166.476684,98.994667,51.471545,55.525427
Snx6,11.648942,20.024045,23.955227,26.193866,39.28181,32.696499,27.587262,30.972298,17.992977,17.734102,30.323795,24.816282,32.555797,35.953819
Snx7,2.887397,3.664124,4.877077,6.64234,4.180028,4.925649,2.126547,2.25942,3.512317,3.072541,1.013765,1.055775,12.325915,13.159096
Snx8,11.401822,11.440201,9.605016,15.436901,7.520714,15.338481,6.089631,9.54748,5.375521,5.754022,71.2553,75.442218,2.463067,2.702343
Snx9,1.540634,1.38575,10.536067,10.967093,5.263517,4.29118,3.390994,3.468704,5.299802,4.969007,14.382506,12.54064,20.163005,19.167069
Soat1,1.895186,1.724866,11.708077,8.649317,4.661386,4.091641,1.268005,1.716067,36.451983,31.280474,25.601034,19.204544,1.571289,1.64984
Soat2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.253603,0.385709,0.1,0.1
Sobp,14.50605,12.351397,5.441461,6.607592,3.503434,3.762948,0.959656,1.860145,2.064564,2.69244,0.307739,0.808392,5.525984,5.374481
Socs1,2.040561,1.150611,2.239352,4.91159,1.55027,1.71264,0.270902,0.476295,2.673383,3.023434,4.895394,5.496507,4.697206,3.959662
Socs2,9.8734,6.655414,0.365795,0.32458,0.887812,0.803087,0.949363,1.269227,1.029535,2.44969,1.699841,1.265241,8.742978,8.718478
Socs3,28.963904,37.370227,25.452783,28.179195,4.164053,7.465123,6.035211,9.054296,80.864802,125.536237,453.178916,495.326729,34.705159,33.843498
Socs4,3.391662,2.530281,4.766159,3.745113,5.00076,4.04779,0.634615,1.314243,6.531879,7.687103,3.090966,1.703672,4.682504,4.61781
Socs5,6.856568,6.285812,5.448785,6.45094,6.448014,5.192995,6.113934,5.711614,4.748547,3.904618,2.421657,2.948816,13.341585,13.118451
Socs6,4.30293,2.982196,9.944185,7.005581,10.167357,7.005452,3.881528,4.198326,7.313335,7.700014,10.119315,6.629214,4.877826,5.487423
Socs7,18.40025,17.311467,7.753892,9.70934,6.203297,8.495179,2.286101,3.658704,8.053928,8.726786,8.169546,7.749286,3.182146,3.121588
Sod1,31.610312,35.4819,28.019486,44.449885,24.389101,33.01104,29.697087,30.271941,21.251333,23.75989,30.45186,36.475484,80.804758,100.4984
Sod2,24.319996,18.990927,23.032893,25.931559,20.872999,22.435745,14.522864,16.347959,14.303925,13.568521,15.861702,12.066544,8.56399,9.100455
Sod3,0.445456,0.355572,5.500948,5.273918,0.1,0.113926,0.1,0.817583,12.581994,5.258983,0.332989,1.316142,13.808838,21.676315
Sohlh1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sohlh2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Solh,7.011461,6.828838,5.074064,6.118467,5.044763,4.818535,2.245045,2.332632,7.763182,7.774066,2.775645,3.606617,1.877017,1.655605
Son,16.256579,47.474533,57.198402,30.736571,44.974126,26.714351,6.794905,11.904395,140.801376,137.905188,27.539025,19.814583,24.442917,24.599698
Sorbs1,14.372361,20.040887,12.686241,9.811292,3.4898,2.78489,1.487398,2.079625,18.774698,21.254846,0.420849,0.411515,19.801397,19.199733
Sorbs2,7.288177,12.133912,9.912924,7.135263,1.845494,1.45768,0.103714,0.436241,0.575777,0.598402,0.220465,0.168572,15.468135,14.828749
Sorbs3,0.914235,0.983199,9.294944,11.398583,34.056196,38.118211,25.074319,26.137456,14.392126,12.487772,3.119102,3.235154,36.213534,38.029733
Sorcs1,1.871968,1.780016,12.963578,9.324197,11.57444,7.329711,3.20164,4.414899,0.367422,1.479577,0.1,0.1,0.1,0.1
Sorcs2,4.971792,4.37582,3.019893,2.801319,0.462859,0.476325,0.304389,0.900905,58.564037,46.681346,0.415607,0.506508,0.315889,0.229293
Sorcs3,4.041415,3.037191,10.589401,10.398368,2.008915,2.115342,0.208428,0.340499,0.1,0.1,0.1,0.118981,0.1,0.1
Sord,1.740474,2.567917,2.716993,5.746461,1.402685,1.683066,2.400932,1.643534,1.593522,1.375723,16.327848,14.238415,3.499772,3.973809
Sorl1,2.00129,3.218353,3.032161,2.160662,3.507782,1.978583,5.69522,6.57662,28.145189,21.68968,1.579733,1.299098,0.1,0.1
Sort1,19.441138,15.565742,10.361228,10.683115,25.037398,19.366666,43.119899,52.339901,24.419231,24.648032,33.082617,39.551803,12.992771,12.568605
Sos1,8.057521,9.274678,5.484372,3.438789,6.249775,2.821864,2.047623,2.170526,5.445587,5.348168,1.112812,0.595267,8.274943,6.980867
Sos2,7.775344,9.628654,7.020302,5.24961,9.565946,6.649102,4.436837,4.992146,6.279099,7.188758,1.601853,1.07591,12.86859,11.681603
Sost,0.1,0.1,0.1,0.158751,0.1,0.1,0.1,0.1,0.1,0.1,0.206121,0.1,0.1,0.1
Sostdc1,1.944502,0.972302,1.923473,1.705143,0.507278,0.362669,0.1,0.1,0.1,0.123109,0.1,0.1,0.1,0.1
Sox1,16.29637,10.660373,1.430711,0.686844,0.1,0.12541,0.1,0.275626,17.809669,25.707796,0.1,0.186651,0.1,0.106546
Sox10,2.023593,4.542479,126.971784,162.700058,132.047348,129.787422,111.956986,92.37608,0.1,0.1,0.440246,0.488553,0.1,0.1
Sox11,41.257005,26.020414,11.689981,6.706691,2.558175,1.727002,0.1,0.235876,8.86348,14.632507,0.1,0.187491,0.574574,0.624733
Sox12,16.062459,12.882833,8.489473,12.420691,8.359174,8.610139,5.289752,4.491832,4.966631,4.283144,0.437562,0.650335,1.356854,1.376768
Sox13,1.720753,1.278934,5.212148,4.913216,6.103799,6.573071,2.913234,3.419544,7.602852,7.122349,2.97975,3.208206,15.918567,14.728962
Sox14,0.275002,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sox15,0.192909,0.1,0.205706,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.293217,2.368682,0.1,0.1
Sox17,0.303291,0.1,0.220504,0.11907,0.1,0.1,0.1,0.1,0.190026,0.33816,0.1,0.647236,44.801609,44.224451
Sox18,0.386262,0.921011,0.443091,0.169902,0.1,0.1,0.149049,0.135236,0.409577,0.587216,0.300887,1.98811,47.148888,48.80617
Sox2,30.000584,24.168124,55.111819,48.423215,36.361559,46.589424,4.064871,6.575096,122.735798,149.893089,0.395237,0.278336,0.309775,0.220357
Sox21,3.267795,3.08218,22.097622,21.444565,8.191819,13.694664,0.603106,1.03193,21.939047,30.235063,0.146088,0.238032,0.19121,0.227814
Sox2ot,9.008988,13.046902,16.331943,6.219957,56.34348,24.564954,18.732841,23.543142,7.713517,8.070096,0.1,0.1,0.1,0.1
Sox3,1.066357,1.145467,14.426138,24.834306,4.003894,7.662161,0.32469,0.306568,3.971906,6.825657,0.1,0.1,0.1,0.1
Sox30,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sox4,78.349378,46.751655,21.673201,19.674422,23.993856,19.514504,1.477518,2.957394,16.171721,21.580948,15.093135,19.970386,26.673944,25.804974
